post_id,permalink,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities,baseline_meal_type,refined_meal_type,baseline_content_type,refined_content_type,baseline_cuisines,refined_cuisines,needs_review,category_adjustment_reason,human_permalink,human_cuisine,human_meal_type,human_content_type,is_hand_labeled,join_status
3248917998831581298,https://www.instagram.com/p/C0WebTYurhy/,event,0.7,event,0.63,CONFIDENCE_UPDATED,-0.07,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Underground Atlanta"", ""slug"": ""underground-atlanta""}, ""signals"": {""meal_evidence"": {""drinks"": [""bar""]}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee"", ""cafe""]}, ""content_evidence"": {""event"": [""event""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlcatcafe"", ""atllounge"", ""atlunderground"", ""thingstodoinatl""], ""mentions"": [""atllovesmo"", ""thefriskywhiskeratl"", ""thefriskywhiskeratl."", ""underground_atlanta""], ""likes"": 122977, ""comments"": 1258, ""video_views"": 740786}}","{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""event"", ""location"": {""name"": ""Underground Atlanta"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.154, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.244, ""second_label"": ""mixed"", ""second_similarity"": 0.196, ""margin"": 0.047, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlcatcafe"", ""atllounge"", ""atlunderground"", ""thingstodoinatl""], ""mentions"": [""atllovesmo"", ""thefriskywhiskeratl"", ""thefriskywhiskeratl."", ""underground_atlanta""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.154, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.244, ""second_label"": ""mixed"", ""second_similarity"": 0.196, ""margin"": 0.047, ""baseline_label"": ""event"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": true, ""category_adjustment_reason"": ""none""}}",drinks,drinks,event,event,coffee_cafe,coffee_cafe,True,none,https://www.instagram.com/p/C0WebTYurhy/,unknown,drinks,,TRUE,matched
3235182008116223322,https://www.instagram.com/p/CzlrOVJgJ1a/,drinks,0.95,drinks,0.831,CONFIDENCE_UPDATED,-0.119,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Chido & Padre's"", ""slug"": ""chido-padres""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""gin""], ""snack"": [""small bites""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlchristmas"", ""atleats"", ""hosted""], ""mentions"": [""atllovesmo"", ""chidoandpadres"", ""theblindpigparlourbar""], ""likes"": 34855, ""comments"": 204, ""video_views"": 469103}}","{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Chido & Padre's"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.302, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.235, ""second_label"": ""event"", ""second_similarity"": 0.228, ""margin"": 0.007, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlchristmas"", ""atleats"", ""hosted""], ""mentions"": [""atllovesmo"", ""chidoandpadres"", ""theblindpigparlourbar""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.302, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.235, ""second_label"": ""event"", ""second_similarity"": 0.228, ""margin"": 0.007, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",drinks,drinks,food_spot,food_spot,,,False,none,https://www.instagram.com/p/CzlrOVJgJ1a/,,drinks,,TRUE,matched
3222102468103602375,https://www.instagram.com/p/Cy3NR-ROYDH/,drinks,0.7,drinks,0.613,CONFIDENCE_UPDATED,-0.087,"{""meal_type"": ""drinks"", ""cuisines"": [""italian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Pielands Sub & Slice"", ""slug"": ""pielands-sub-slice""}, ""signals"": {""meal_evidence"": {""drinks"": [""gin""]}, ""cuisine_evidence"": {""italian"": [""pizza""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantapizza"", ""atleats"", ""atlfoodie"", ""pielands"", ""pielandsatl"", ""virginiahighland""], ""mentions"": [""atllovesmo"", ""pielandspizza"", ""sayimafoodie"", ""virginiahighlanddistrict""], ""likes"": 46228, ""comments"": 468, ""video_views"": 445021}}","{""meal_type"": ""drinks"", ""cuisines"": [""italian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Pielands Sub & Slice"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.304, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.354, ""second_label"": ""event"", ""second_similarity"": 0.102, ""margin"": 0.252, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlantapizza"", ""atleats"", ""atlfoodie"", ""pielands"", ""pielandsatl"", ""virginiahighland""], ""mentions"": [""atllovesmo"", ""pielandspizza"", ""sayimafoodie"", ""virginiahighlanddistrict""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.304, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.354, ""second_label"": ""event"", ""second_similarity"": 0.102, ""margin"": 0.252, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",drinks,drinks,food_spot,food_spot,italian,italian,False,none,https://www.instagram.com/p/Cy3NR-ROYDH/,italian,all_day,,TRUE,matched
3515204314861577664,https://www.instagram.com/p/DDIg7M0PqXA/,event,0.95,event,0.831,CONFIDENCE_UPDATED,-0.119,"{""meal_type"": ""drinks"", ""cuisines"": [""italian"", ""japanese"", ""seafood""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink"", ""drinks"", ""gin""]}, ""cuisine_evidence"": {""italian"": [""pasta""], ""japanese"": [""omakase""], ""seafood"": [""seafood""]}, ""content_evidence"": {""event"": [""live music""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""forthatlanta"", ""ilpremioatlanta"", ""resy."", ""tigersunatl"", ""twourbanlicks""], ""likes"": 63486, ""comments"": 261, ""video_views"": 339786}}","{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""event"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.426, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.416}, ""baseline_cuisines"": [""italian"", ""japanese"", ""seafood""], ""newly_detected"": [""mexican""], ""removed"": [""italian"", ""japanese"", ""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.494, ""second_label"": ""mixed"", ""second_similarity"": 0.272, ""margin"": 0.222, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""forthatlanta"", ""ilpremioatlanta"", ""resy."", ""tigersunatl"", ""twourbanlicks""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.426, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.416}, ""baseline_cuisines"": [""italian"", ""japanese"", ""seafood""], ""newly_detected"": [""mexican""], ""removed"": [""italian"", ""japanese"", ""seafood""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.494, ""second_label"": ""mixed"", ""second_similarity"": 0.272, ""margin"": 0.222, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",drinks,drinks,event,event,italian|japanese|seafood,mexican,False,none,https://www.instagram.com/p/DDIg7M0PqXA/,unknown,dinner,,TRUE,matched
3208403754369499955,https://www.instagram.com/p/CyGijc7OUMz/,event,0.85,event,0.765,CONFIDENCE_UPDATED,-0.085,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Underground Atlanta"", ""slug"": ""underground-atlanta""}, ""signals"": {""meal_evidence"": {""drinks"": [""bar"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""popup""]}}, ""metadata"": {""hashtags"": [""atlantapopup"", ""atldrinks"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atlhauntedunderground"", ""atllovesmo"", ""underground_atlanta""], ""likes"": 38686, ""comments"": 326, ""video_views"": 337131}}","{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Underground Atlanta"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.215, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.328, ""second_label"": ""event"", ""second_similarity"": 0.292, ""margin"": 0.036, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlantapopup"", ""atldrinks"", ""atleats"", ""thingstodoinatlanta""], ""mentions"": [""atlhauntedunderground"", ""atllovesmo"", ""underground_atlanta""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.215, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.328, ""second_label"": ""event"", ""second_similarity"": 0.292, ""margin"": 0.036, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": true, ""category_adjustment_reason"": ""none""}}",drinks,drinks,event,event,,,True,none,https://www.instagram.com/p/CyGijc7OUMz/,,drinks,,TRUE,matched
3325791131734472803,https://www.instagram.com/p/C4nlWncLXhj/,event,0.85,event,0.744,CONFIDENCE_UPDATED,-0.106,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Pullman Rail Yard"", ""slug"": ""pullman-rail-yard""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""drink"", ""drinks""], ""snack"": [""snack""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""event"", ""market""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atleats"", ""atlfoodie"", ""atlmarket""], ""mentions"": [""abuelitasflans"", ""atllovesmo"", ""bakesbycr.ena"", ""bandoverdeatl"", ""blameitonthealcohall"", ""chefsmarketatl"", ""chispas.snacks.atl"", ""nobichaatl"", ""omigaitsbowlshi"", ""peckish_atl"", ""prattpullmandistrict"", ""senpainoodlesupply"", ""slaythegluten"", ""thesweetstopcart"", ""wethreegirlsgranola""], ""likes"": 49017, ""comments"": 381, ""video_views"": 329551}}","{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Pullman Rail Yard"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.468, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.446, ""second_label"": ""event"", ""second_similarity"": 0.309, ""margin"": 0.137, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atleats"", ""atlfoodie"", ""atlmarket""], ""mentions"": [""abuelitasflans"", ""atllovesmo"", ""bakesbycr.ena"", ""bandoverdeatl"", ""blameitonthealcohall"", ""chefsmarketatl"", ""chispas.snacks.atl"", ""nobichaatl"", ""omigaitsbowlshi"", ""peckish_atl"", ""prattpullmandistrict"", ""senpainoodlesupply"", ""slaythegluten"", ""thesweetstopcart"", ""wethreegirlsgranola""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.468, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.446, ""second_label"": ""event"", ""second_similarity"": 0.309, ""margin"": 0.137, ""baseline_label"": ""event"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",drinks,drinks,event,event,,,False,none,https://www.instagram.com/p/C4nlWncLXhj/,,,event,TRUE,matched
3304773946065312881,https://www.instagram.com/p/C3c6mT-MFxx/,dinner,0.7,dinner,0.63,CONFIDENCE_UPDATED,-0.07,"{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""The Pullman Yard"", ""slug"": ""the-pullman-yard""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""balloonmuseum"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""balloon_museum"", ""prattpullmandistrict.""], ""likes"": 89425, ""comments"": 360, ""video_views"": 315524}}","{""meal_type"": ""dinner"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""The Pullman Yard"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""dessert"", ""embedding_similarity"": 0.143, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.42, ""second_label"": ""event"", ""second_similarity"": 0.309, ""margin"": 0.111, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}}, ""metadata"": {""hashtags"": [""atlblog"", ""atldatenight"", ""balloonmuseum"", ""thingstodoinatlanta""], ""mentions"": [""atllovesmo"", ""balloon_museum"", ""prattpullmandistrict.""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""dessert"", ""embedding_similarity"": 0.143, ""baseline_label"": ""dinner"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""activity"", ""embedding_similarity"": 0.42, ""second_label"": ""event"", ""second_similarity"": 0.309, ""margin"": 0.111, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.7, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_acceptable""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",dinner,dinner,food_spot,food_spot,,,False,none,https://www.instagram.com/p/C3c6mT-MFxx/,,,,TRUE,matched
3317051010474361880,https://www.instagram.com/p/C4IiFHNLMQY/,drinks,0.85,drinks,0.744,CONFIDENCE_UPDATED,-0.106,"{""meal_type"": ""drinks"", ""cuisines"": [""chinese"", ""indian"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Nathu’s Sweets Decatur"", ""slug"": ""nathus-sweets-decatur""}, ""signals"": {""meal_evidence"": {""dessert"": [""dessert""], ""drinks"": [""drink"", ""drinks"", ""gin""], ""snack"": [""street food""]}, ""cuisine_evidence"": {""chinese"": [""chinese""], ""indian"": [""indian"", ""naan""], ""coffee_cafe"": [""latte""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlantaindianrestaurants"", ""atlblog"", ""atlfoodie"", ""atlvegeterianrestaurants"", ""nathusweets""], ""mentions"": [""atllovesmo"", ""nathusweetsdecatur"", ""wearezenshi""], ""likes"": 32002, ""comments"": 260, ""video_views"": 315053}}","{""meal_type"": ""drinks"", ""cuisines"": [""american""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Nathu’s Sweets Decatur"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.361, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.433}, ""baseline_cuisines"": [""chinese"", ""coffee_cafe"", ""indian""], ""newly_detected"": [""american""], ""removed"": [""chinese"", ""coffee_cafe"", ""indian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.317, ""second_label"": ""mixed"", ""second_similarity"": 0.23, ""margin"": 0.087, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlantaeats"", ""atlantaindianrestaurants"", ""atlblog"", ""atlfoodie"", ""atlvegeterianrestaurants"", ""nathusweets""], ""mentions"": [""atllovesmo"", ""nathusweetsdecatur"", ""wearezenshi""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""dinner"", ""embedding_similarity"": 0.361, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.433}, ""baseline_cuisines"": [""chinese"", ""coffee_cafe"", ""indian""], ""newly_detected"": [""american""], ""removed"": [""chinese"", ""coffee_cafe"", ""indian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.317, ""second_label"": ""mixed"", ""second_similarity"": 0.23, ""margin"": 0.087, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.85, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": false, ""category_adjustment_reason"": ""none""}}",drinks,drinks,food_spot,food_spot,chinese|indian|coffee_cafe,american,False,none,https://www.instagram.com/p/C4IiFHNLMQY/,,,,TRUE,matched
3170602262639729469,https://www.instagram.com/p/CwAPfWUsNs9/,event,0.75,event,0.656,CONFIDENCE_UPDATED,-0.094,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese""], ""content_type"": ""event"", ""location"": {""name"": ""Sandy Springs, Georgia"", ""slug"": ""sandy-springs-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""drink"", ""drinks""]}, ""cuisine_evidence"": {""japanese"": [""ramen""]}, ""content_evidence"": {""event"": [""limited time""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atlfood"", ""atlfoodie"", ""atlramen"", ""hosted"", ""sandyspringsga""], ""mentions"": [""atllovesmo"", ""kyuramen.official""], ""likes"": 51941, ""comments"": 255, ""video_views"": 314396}}","{""meal_type"": ""drinks"", ""cuisines"": [""japanese""], ""content_type"": ""event"", ""location"": {""name"": ""Sandy Springs, Georgia"", ""slug"": null}, ""signals"": {""meal_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.397, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese""], ""newly_detected"": [], ""removed"": [""japanese""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.347, ""second_label"": ""mixed"", ""second_similarity"": 0.272, ""margin"": 0.075, ""baseline_label"": ""event"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atlfood"", ""atlfoodie"", ""atlramen"", ""hosted"", ""sandyspringsga""], ""mentions"": [""atllovesmo"", ""kyuramen.official""], ""refined_from"": ""rules-food-events-v1""}, ""refinement"": {""meal_type_evidence"": {""embedding_label"": ""snack"", ""embedding_similarity"": 0.397, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""embedding_disagrees_but_baseline_sufficient""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese""], ""newly_detected"": [], ""removed"": [""japanese""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.347, ""second_label"": ""mixed"", ""second_similarity"": 0.272, ""margin"": 0.075, ""baseline_label"": ""event"", ""baseline_confidence"": 0.75, ""override"": false, ""reason"": ""weak_embedding_match_keep_baseline""}, ""needs_review"": true, ""category_adjustment_reason"": ""none""}}",drinks,drinks,event,event,japanese,japanese,True,none,https://www.instagram.com/p/CwAPfWUsNs9/,,,,TRUE,matched
